Prospect ID,Firm Name,Website,Contact Page URL,Public Business Email,Secondary Public Email,Phone Number,City,State,Practice Area,Decision Maker Name,Decision Maker Title,Decision Maker LinkedIn URL,Firm LinkedIn URL,Estimated Firm Size,Founder-Led Signal,Main Pain Signal,Authority Score,Pain Score,Payment Capacity Score,Ease of Entry Score,Total Score,Tier,Personalization Observation,Outreach Angle,Evidence / Source Notes,Public Source URL for Email,Status
TX-IMM-03827,None Reported By Attorney,,,,,+--,,Texas,"Business, Consumer, Criminal, Family, Immigration, Juvenile, Non-Profits",Laura Garcia Smothers,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03828,None Reported By Attorney,,,,,+612-843-8946,,Texas,Immigration,Laura Westbrook Trosen,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,repetitive client communication,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03829,None Reported By Attorney,,,,,+--,,Texas,Immigration,Lauren Yvonne Bridgeforth,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03830,None Reported By Attorney,,,,,+--,,Texas,Immigration,Lisa Marie Bass,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Retired. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'Retired', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03831,None Reported By Attorney,,,,,+--,,Texas,"Taxation, Immigration",Lorena Carvalho Monteiro Pinelli,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03832,None Reported By Attorney,,,,,+--,,Texas,Immigration,Luis A. Marrero Aviles,Attorney at Law,http://www.linkedin.com/in/luis-a-marrero-aviles-0a5073169,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03833,None Reported By Attorney,,,,,+--,,Texas,Immigration,Mary Jane Henley,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03834,None Reported By Attorney,,,,,+--,,Texas,"Administrative and Public, Alternative Dispute Resolution, Business, Environmental, Government/Administrative, Health Care, Litigation: Commercial, Real Estate, Taxation, Entertainment, Immigration, Mediation, Contracts",Maryum Sherazi,Attorney at Law,http://www.linkedin.com/in/maryumsherazi/,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03835,None Reported By Attorney,,,,,+--,,Texas,"Family, Immigration",Michael Jeff Salas,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03836,None Reported By Attorney,,,,,+787-914-9504,,Texas,"Family, Wills-Trusts-Probate, Immigration",Mirba Nitza Rivera-Andino,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03837,None Reported By Attorney,,,,,+--,,Texas,"Business, International, Immigration",Musab Gunes,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is In-House/Corporate Counsel. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'In-House/Corporate Counsel', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03838,None Reported By Attorney,,,,,+--,,Texas,"International, Immigration, Civil Rights",Natalie Lauren Cadwalader-Schultheis,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Other Law-Related Employment. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'Other Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03839,None Reported By Attorney,http://abogadanelly.com/,http://abogadanelly.com/,,,+602-388-9839,,Texas,Immigration,Nelly M. Valencia,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at http://abogadanelly.com/.",,exclude
TX-IMM-03840,None Reported By Attorney,,,,,+--,,Texas,"Administrative and Public, Criminal, Government/Administrative, International, Immigration",Nicol Tamara Eilan,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03841,None Reported By Attorney,,,,,+--,,Texas,"Government/Administrative, Immigration, LGBT Law, Legislative / Campaign",Nimra Javed Chowdhry,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size '41 to 60', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03842,None Reported By Attorney,,,,,+--,,Texas,"Health Care, Wills-Trusts-Probate, Entertainment, Immigration",Niraali Pandiri,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03843,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Family, Insurance, International, Litigation: Personal Injury, Immigration, Appellate: Civil, Appellate: Criminal, Civil Rights, Contracts",Noel K. Ahaneku,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03844,None Reported By Attorney,,,,,+--,,Texas,Immigration,Olufunmilayo Bolatito Bab-Oke,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03845,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Health Care, Immigration",Ozge Muhterem Uluduz,Attorney at Law,http://www.linkedin.com/in/ozge-m-uluduz-7a62b411a/,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03846,None Reported By Attorney,,,,,+--,,Texas,"Litigation: Personal Injury, Immigration",Paola Maria Barbieri,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03847,None Reported By Attorney,,,,,+--,,Texas,Immigration,Patricia Maria Ventura,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03848,None Reported By Attorney,,,,,+--,,Texas,Immigration,Pedro Pablo Angulo Amores,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03849,None Reported By Attorney,,,,,+--,,Texas,Immigration,Reema Moosa,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03850,None Reported By Attorney,,,,,+--,,Texas,"Ethics-Legal Malpractice, Labor-Employment, Immigration",Rita Garcia Ransdell,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Non-Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Non-Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03851,None Reported By Attorney,,,,,+--,,Texas,Immigration,Ritika Narayanan,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03852,None Reported By Attorney,,,,,+--,,Texas,Immigration,Ronald D. Coleman,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03853,None Reported By Attorney,,,,,+--,,Texas,Immigration,Saima Hussain,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03854,None Reported By Attorney,,,,,+--,,Texas,"Labor-Employment, Immigration, Civil Rights",Sarah Marion Rich,Attorney at Law,http://www.linkedin.com/pub/sarah-m-rich/46/a03/916,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Excluded: firm size 61 to 100. Texas Bar detail: firm 'None Reported By Attorney', size '61 to 100', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03855,None Reported By Attorney,,,,,+888-615-1655,,Texas,"Business, Creditor-Debtor, Criminal, Family, International, Real Estate, Wills-Trusts-Probate, Immigration, Construction, Disability Law, Contracts",Shelli L. Neal,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
